Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,,
7608,CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,264.32,2,0.2,19.824,,
7609,CA-2017-163209,05-03-2017,05-07-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,25.92,4,0,12.4416,,
7610,CA-2017-163209,05-03-2017,05-07-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,Office Supplies,Art,22.96,7,0,6.6584,,
7611,CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,West,Office Supplies,Paper,19.44,3,0,9.3312,,
7612,US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Paper,9.54,2,0,4.293,,
7613,US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Fasteners,5.81,1,0,1.8011,,
7614,US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Art,5.76,2,0,1.728,,
7615,CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,East,Furniture,Furnishings,14.91,3,0,4.6221,,
7616,CA-2014-148425,11/30/2014,12-04-2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,South,Office Supplies,Binders,6.642,9,0.7,-4.428,,
7617,CA-2016-144309,12-10-2016,12/16/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,Office Supplies,Paper,18.54,2,0,8.7138,,
7618,CA-2016-144309,12-10-2016,12/16/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,Office Supplies,Binders,679.96,5,0.2,220.987,,
7619,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,Furniture,Tables,189.576,1,0.2,9.4788,,
7620,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,Technology,Phones,71.96,5,0.2,7.196,,
7621,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Technology,Phones,539.92,5,0.2,47.243,,
7622,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,725.344,4,0.2,54.4008,,
7623,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,7.44,3,0,2.604,,
7624,CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,East,Office Supplies,Appliances,39.48,1,0,11.0544,,
7625,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Appliances,850.5,5,0.1,245.7,,
7626,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Furniture,Furnishings,75.33,9,0,19.5858,,
7627,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,325.632,6,0.2,28.4928,,
7628,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,23.344,2,0.2,-1.459,,
7629,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Labels,16.52,5,0.2,5.369,,
7630,CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Office Supplies,Envelopes,335.72,5,0.2,113.3055,,
7631,CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Technology,Phones,251.944,7,0.2,88.1804,,
7632,CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Furniture,Chairs,127.302,7,0.3,-9.093,,
7633,US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,1207.84,8,0,314.0384,,
7634,US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Binders,12.53,1,0,5.8891,,
7635,US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Art,34.58,1,0,10.0282,,
7636,US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,300.98,1,0,87.2842,,
7637,US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,258.75,3,0,77.625,,
7638,CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,59.52,3,0,15.4752,,
7639,CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Envelopes,57.96,7,0,27.2412,,
7640,CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Furniture,Bookcases,441.96,2,0,101.6508,,
7641,CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,68.04,6,0,33.3396,,
7642,US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Machines,703.71,6,0.7,-938.28,,
7643,US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,17.904,4,0.7,-14.92,,
7644,US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,11.976,4,0.7,-9.1816,,
7645,US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Accessories,67.96,5,0.2,0.8495,,
7646,CA-2015-161452,04-05-2015,04-11-2015,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,892.224,3,0.2,89.2224,,
7647,US-2014-115196,09-09-2014,9/13/2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,South,Technology,Machines,1299.99,2,0.5,-571.9956,,
7648,CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,4.544,2,0.2,1.6472,,
7649,CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Furniture,Chairs,1352.032,4,0.2,84.502,,
7650,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Furniture,Tables,1548.99,9,0.4,-464.697,,
7651,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Office Supplies,Envelopes,19.872,3,0.2,6.7068,,
7652,CA-2017-110821,08-07-2017,08-08-2017,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,119.448,3,0.2,-13.4379,,
7653,CA-2017-110821,08-07-2017,08-08-2017,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,118.16,2,0.2,-25.109,,
7654,CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Art,19.56,4,0,5.4768,,
7655,CA-2015-107685,11/30/2015,12-02-2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,80.96,4,0,29.1456,,
7656,CA-2015-107685,11/30/2015,12-02-2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Paper,25.92,4,0,12.4416,,
7657,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,106.96,2,0,31.0184,,
7658,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,187.76,4,0,76.9816,,
7659,CA-2017-155740,7/30/2017,08-02-2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Binders,76.776,4,0.7,-53.7432,,
7660,CA-2017-146493,06-01-2017,06-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,53.9,5,0,25.872,,
7661,CA-2014-105417,01-07-2014,01-12-2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,76.728,3,0.6,-53.7096,,
7662,CA-2014-105417,01-07-2014,01-12-2014,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,10.43,7,0.8,-18.2525,,
7663,US-2017-141509,9/29/2017,10-01-2017,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,99.2,5,0,25.792,,
7664,CA-2017-139493,9/13/2017,9/19/2017,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,15.92,5,0.2,2.786,,
7665,CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,129.92,4,0,10.3936,,
7666,US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Binders,30.4,1,0,13.984,,
7667,US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Technology,Copiers,5399.91,9,0,2591.9568,,
7668,US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,119.1,3,0,34.539,,
7669,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,40.08,6,0,19.2384,,
7670,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,59.94,3,0,28.1718,,
7671,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Technology,Accessories,259.98,2,0,88.3932,,
7672,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,170.98,1,0,32.4862,,
7673,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,38.97,3,0,4.6764,,
7674,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,154.9,5,0,69.705,,
7675,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,446.068,4,0.3,0,,
7676,CA-2017-133487,05-06-2017,05-09-2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,Office Supplies,Appliances,152.94,3,0,41.2938,,
7677,CA-2014-142951,10-08-2014,10-08-2014,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,23.472,3,0.2,4.9878,,
7678,CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,195.64,4,0,91.9508,,
7679,CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,14.94,3,0,7.0218,,
7680,CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,1687.8,4,0,742.632,,
7681,CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,341.96,2,0,78.6508,,
7682,CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,605.88,6,0,151.47,,
7683,CA-2015-120782,4/28/2015,05-01-2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Appliances,186.732,1,0.1,41.496,,
7684,CA-2015-120782,4/28/2015,05-01-2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Binders,3812.97,3,0,1906.485,,
7685,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,26.424,9,0.2,9.5787,,
7686,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Technology,Phones,625.99,1,0,187.797,,
7687,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,1568.61,9,0,329.4081,,
7688,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,17.3,1,0,8.304,,
7689,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,160,8,0,62.4,,
7690,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Appliances,179.94,3,0,50.3832,,
7691,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,872.94,3,0,157.1292,,
7692,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,12.96,2,0,6.2208,,
7693,CA-2014-102330,12/29/2014,01-03-2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Office Supplies,Labels,88.8,6,0,44.4,,
7694,CA-2014-102330,12/29/2014,01-03-2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Technology,Phones,319.968,4,0.2,35.9964,,
7695,CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,167.888,7,0.2,14.6902,,
7696,CA-2017-107958,07-02-2017,07-05-2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,163.96,5,0.2,59.4355,,
7697,CA-2017-107958,07-02-2017,07-05-2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,5.232,4,0.8,-8.1096,,
7698,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Technology,Copiers,1199.98,2,0,467.9922,,
7699,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,73.85,1,0,2.2155,,
7700,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,25.71,3,0,6.6846,,
7701,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,17.28,6,0,8.1216,,
7702,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,526.582,2,0.3,-52.6582,,
7703,CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,11.56,2,0,5.6644,,
7704,CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,209.97,3,0,58.7916,,
7705,CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,447.84,4,0,98.5248,,
7706,CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,479.97,3,0,163.1898,,
7707,CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,8.64,3,0,2.5056,,
7708,CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,West,Office Supplies,Art,11.68,2,0,4.2048,,
7709,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,40.776,3,0.2,0.5097,,
7710,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,13.698,3,0.7,-9.5886,,
7711,US-2015-142811,04-02-2015,04-07-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,West,Technology,Phones,87.8,5,0.2,32.925,,
7712,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,77.952,3,0.2,15.5904,,
7713,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,147.184,2,0.2,-29.4368,,
7714,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,47.952,3,0.2,16.1838,,
7715,CA-2014-150203,12-05-2014,12-07-2014,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,250.26,6,0,72.5754,,
7716,US-2017-101518,11-03-2017,11-08-2017,Standard Class,PB-19105,Peter B�hler,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,40.776,3,0.2,0.5097,,
7717,CA-2015-149636,01-06-2015,01-12-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,29.6,5,0.2,9.25,,
7718,CA-2015-149636,01-06-2015,01-12-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,1.938,2,0.7,-1.3566,,
7719,US-2017-146213,09-09-2017,9/14/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,Technology,Accessories,159.96,4,0,51.1872,,
7720,CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Art,59.52,3,0,15.4752,,
7721,CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,17.48,2,0,8.2156,,
7722,CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Binders,13.168,2,0.2,4.6088,,
7723,US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,40.74,3,0,12.222,,
7724,CA-2015-139374,09-10-2015,9/14/2015,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,Central,Furniture,Chairs,179.886,1,0.3,-2.5698,,
7725,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,286.256,1,0.2,17.891,,
7726,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,24.224,2,0.2,-4.8448,,
7727,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,331.536,3,0.2,-82.884,,
7728,US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,17.52,3,0,6.3072,,
7729,CA-2016-106915,11/26/2016,12-02-2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,17.856,4,0.2,4.2408,,
7730,US-2016-109260,9/26/2016,10-01-2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,South,Technology,Accessories,431.976,3,0.2,-75.5958,,
7731,CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,291.136,4,0.2,-25.4744,,
7732,CA-2017-140508,9/18/2017,9/21/2017,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,114.848,4,0.2,35.89,,
7733,CA-2017-143294,06-02-2017,06-08-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,10.688,2,0.2,3.7408,,
7734,CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,East,Office Supplies,Paper,15.232,4,0.2,5.5216,,
7735,CA-2017-134418,9/15/2017,9/20/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,12.42,3,0,5.2164,,
7736,US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,19.44,3,0,9.3312,,
7737,CA-2014-105872,5/30/2014,06-06-2014,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,70.368,4,0.2,26.388,,
7738,CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,12.672,9,0.2,1.4256,,
7739,CA-2017-141103,7/30/2017,08-06-2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,East,Technology,Phones,89.95,5,0,43.176,,
7740,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,6.58,2,0,3.0268,,
7741,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,Technology,Accessories,94.99,1,0,28.497,,
7742,CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,West,Technology,Phones,35.12,2,0.2,13.17,,
7743,CA-2017-105326,8/20/2017,8/27/2017,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,25.92,4,0,12.4416,,
7744,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Binders,7.96,2,0,3.7412,,
7745,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Technology,Phones,566.97,3,0,153.0819,,
7746,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Art,9.84,3,0,2.8536,,
7747,CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,25.488,2,0.2,4.779,,
7748,CA-2015-156153,5/31/2015,06-02-2015,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,East,Office Supplies,Fasteners,7.56,6,0,0.3024,,
7749,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Furniture,Furnishings,60.84,3,0,19.4688,,
7750,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Storage,450.04,2,0,58.5052,,
7751,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,34.6,2,0,16.608,,
7752,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Technology,Phones,467.97,3,0,140.391,,
7753,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,33.02,2,0,15.8496,,
7754,CA-2015-158323,11/30/2015,12-03-2015,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,17.088,2,0.2,1.068,,
7755,CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,East,Office Supplies,Art,3.008,2,0.2,0.3384,,
7756,CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Paper,268.24,7,0.2,93.884,,
7757,CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,431.16,5,0.2,107.79,,
7758,CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,Technology,Phones,43.6,4,0,12.208,,
